"word","freq"
"loot",2.977
"jeans",2.976
"*****",2.974
"whats",2.973
"sho'",2.97
"scream",2.97
"cwalk",2.968
"enjoy",2.964
"sticky",2.96
"nuthin'",2.96
"changed",2.959
"biiittch",2.951
"jersey",2.949
"guns",2.937
"parole",2.934
"keeps",2.931
"'lac",2.927
"sucka",2.926
"bubble",2.912
"t",2.908
"job",2.898
"cali",2.896
"shout",2.894
"tru",2.886
"drinkin'",2.882
"dash",2.881
"safe",2.876
"forty",2.869
"switch",2.867
"twisted",2.866
"happenin'",2.864
"chain",2.859
"grabbed",2.856
"yay",2.854
"york",2.854
"verse",2.848
"waste",2.844
"tic",2.843
"dun'",2.843
"layin'",2.834
"lets",2.833
"aiy",2.83
"mobbin'",2.824
"doors",2.823
"ne",2.82
"kelly",2.818
"instead",2.818
"beast",2.818
"smell",2.813
"worth",2.813
"i'mma",2.813
"faces",2.81
"cloud",2.804
"you's",2.802
"loco",2.801
"drugs",2.799
"diamonds",2.777
"leavin'",2.777
"continue",2.776
"main",2.776
"moon",2.764
"scrap",2.759
"blink",2.758
"hat",2.757
"slick",2.757
"niggers",2.753
"caps",2.753
"happens",2.752
"dubs",2.748
"wood",2.744
"blessed",2.735
"write",2.732
"aim",2.732
"trouble",2.728
"steal",2.721
"shame",2.716
"plane",2.713
"shit's",2.707
"ruff",2.705
"corleone",2.698
"bound",2.69
"breeze",2.689
"danger",2.688
"gizee",2.687
"runnin",2.682
"actin'",2.671
"joke",2.664
"table",2.661
"hangin",2.652
"hole",2.651
"preach",2.648
"great",2.637
"robin",2.632
"someone",2.629
"jealousy",2.625
"papers",2.625
"whassup",2.621
"j",2.619
"box",2.615
"land",2.614
"fix",2.61
"dro",2.606
"maintain",2.601
"checkin'",2.591
"spray",2.591
"suckers",2.589
"rolls",2.588
"suppose",2.587
"mixed",2.586
"40",2.569
"pause",2.568
"sounds",2.565
"burnt",2.563
"doin",2.56
"nothin",2.56
"county",2.559
"sho",2.559
"dues",2.553
"purp",2.552
"psst",2.552
"8",2.552
"wind",2.552
"liquor",2.549
"reality",2.547
"lyin'",2.543
"lake",2.539
"freeze",2.537
"fault",2.536
"aiyyo",2.534
"neva",2.533
"return",2.523
"lips",2.52
"posted",2.513
"fiend",2.512
"court",2.51
"socks",2.509
"silly",2.502
"major",2.501
"floss",2.497
"near",2.497
"cat",2.492
"realize",2.492
"jacked",2.49
"master",2.49
"lit",2.486
"6",2.482
"anyway",2.482
"wipe",2.481
"eggs",2.478
"clear",2.477
"riches",2.474
"super",2.474
"boat",2.473
"hittin'",2.471
"cologne",2.47
"slapped",2.465
"fuckers",2.454
"lock",2.448
"sharp",2.446
"clout",2.446
"woah",2.442
"gram",2.437
"partners",2.436
"fifty",2.435
"dressed",2.433
"scene",2.433
"bouncin'",2.43
"les",2.429
